observationDateTime,airQualityIndex,aqiMajorPollutant,deviceStatus,airQualityLevel,id,uv.avgOverTime,relativeHumidity.avgOverTime,illuminance.avgOverTime,ambientNoise.avgOverTime,co2.avgOverTime,atmosphericPressure.avgOverTime,pm2p5.avgOverTime,no2.avgOverTime,so2.avgOverTime,airTemperature.avgOverTime,co.avgOverTime,o3.avgOverTime,pm10.avgOverTime
2023-01-11 14:15:00+05:30,130.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,0.095,28.979,3778.971,81.674,743062.5,944.05,1.104,34.4,0.0,29.757,1022.142,235.988,1.38
2023-01-11 14:30:00+05:30,79.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/763f8470-1fca-6f8b-3a8b-ee883a0c5f06,0.052,22.168,1158.81,79.045,66867.188,945.658,0.0,12.545,0.0,35.151,568.874,113.096,0.0
2023-01-11 14:30:00+05:30,180.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02f7e7ee-29d6-c1c1-4d98-8f74981d9683,0.065,20.723,11380.199,84.79,754162.5,1328.48,0.0,69.62,0.0,36.092,1547.353,133.04,0.0
2023-01-11 14:30:00+05:30,80.0,NO2,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,0.0,28.106,778.332,102.008,52200.0,946.713,0.0,15.63,0.541,30.051,466.778,201.592,0.0
2023-01-11 14:30:00+05:30,124.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/7bd8af4f-99bf-2f69-996c-5fde241fb29a,0.031,22.507,527.637,78.063,325028.571,947.528,0.0,8.932,0.0,30.975,1202.25,0.0,0.0
2023-01-11 14:30:00+05:30,103.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,2.811,20.208,8650.265,64.965,245850.0,946.383,5.238,36.362,8.324,36.018,432.238,209.395,6.646
2023-01-11 14:30:00+05:30,124.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2922b6ff-0271-cde4-9378-bd00f1a6ea3c,0.077,30.468,822.187,77.278,0.0,923.56,0.0,84.256,0.0,31.091,1224.005,3.628,0.0
2023-01-11 14:30:00+05:30,122.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,0.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11 14:30:00+05:30,93.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/17429134-c3d7-da41-0057-388a28723913,1.304,22.252,36140.444,74.207,401312.5,931.553,8.58,55.155,0.0,38.775,2085.045,110.95,17.278
2023-01-11 14:30:00+05:30,109.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/64131670-4db5-8b9b-6a81-7ddc23f176fd,0.307,24.397,7795.355,72.876,605400.0,930.152,62.52,3.843,2.137,35.343,749.021,269.187,94.412
2023-01-11 14:30:00+05:30,158.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,0.362,18.79,4129.62,73.165,490975.0,958.683,17.714,143.891,1.254,35.905,2100.286,49.15,77.5
2023-01-11 14:30:00+05:30,120.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c37c6979-6802-4a1c-c852-609b7706f5ba,0.169,26.986,5285.774,77.728,0.0,946.522,0.0,63.928,0.0,32.174,1403.961,250.817,0.0
2023-01-11 14:30:00+05:30,115.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a841398a-4739-72ff-497a-a439364f459a,0.048,26.535,679.31,101.515,392625.0,948.423,2.939,45.136,5.372,30.413,2036.192,95.737,3.823
2023-01-11 14:30:00+05:30,125.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c7b8f786-2f89-116f-d98d-8c54bfc7caaf,0.0,32.12,3200.06,64.059,750225.0,862.858,7.831,42.131,0.0,29.547,690.053,120.883,8.153
2023-01-11 14:30:00+05:30,117.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/10b6d0f8-ae93-6622-5d1b-76af4bebc11e,0.0,0.0,0.0,0.0,307542.857,0.0,0.004,0.0,0.0,0.0,1225.341,185.89,0.004
2023-01-11 14:30:00+05:30,222.0,NO2,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b075ef08-a5cc-e920-6be3-f57e5b7731c5,0.0,19.851,42215.656,75.254,546042.857,947.637,0.0,0.0,8.2,35.248,140.262,200.13,0.0
2023-01-11 14:30:00+05:30,138.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.607,20.542,19674.998,102.009,283968.229,947.085,0.0,46.059,0.0,33.564,1764.016,89.981,0.0
2023-01-11 14:30:00+05:30,117.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,0.124,22.438,1905.033,67.513,707948.438,947.722,0.008,27.612,8.51,34.522,903.077,178.716,0.008
2023-01-11 14:30:00+05:30,117.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/ae767590-445c-4079-14a6-6a954239d7c7,0.299,20.752,5232.385,84.701,0.0,947.609,0.419,41.657,0.0,37.208,1335.397,154.705,0.524
2023-01-11 14:30:00+05:30,119.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f36b4669-628b-ad93-9970-f9d424afbf75,0.115,21.823,2138.297,82.326,0.0,949.747,0.0,61.694,4.455,34.581,1616.587,158.115,0.0
2023-01-11 14:30:00+05:30,124.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,0.004,26.059,492.843,67.912,0.0,949.89,0.0,14.062,0.0,30.393,478.61,134.552,0.0
2023-01-11 14:30:00+05:30,78.0,NO2,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d3f2fcf3-24de-0fb6-7b74-0d7b3fa0467d,0.878,17.231,4222.836,70.244,768534.668,944.539,0.056,3.662,2.982,35.701,1486.329,44.917,0.056
2023-01-11 14:30:00+05:30,109.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,0.366,24.21,3751.398,75.495,189771.429,936.909,0.237,44.616,6.531,29.984,1128.152,93.163,0.297
2023-01-11 14:30:00+05:30,118.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/db3d6ea0-a84a-b3d6-7ec9-71ae66736273,0.125,27.578,4223.317,64.552,713100.0,947.768,0.0,50.429,0.0,30.648,821.538,168.96,0.0
2023-01-11 14:30:00+05:30,195.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,0.101,21.272,4460.252,75.524,160701.429,943.79,0.0,0.0,0.0,35.347,1274.099,176.197,0.0
2023-01-11 14:30:00+05:30,155.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/52e11fbe-2458-987f-b756-8c5cab1f051e,0.541,19.699,7193.169,70.767,446787.211,1693.83,0.0,32.623,2.815,35.907,744.25,88.713,0.0
2023-01-11 14:30:00+05:30,130.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,0.09,28.214,3793.222,80.693,757800.0,943.89,1.067,78.932,0.0,29.968,1622.083,177.459,1.334
2023-01-11 14:30:00+05:30,103.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/67ae0343-59e4-e88f-bc4a-f55e7789df44,0.281,28.278,3046.516,58.177,780878.571,949.195,5.304,51.006,14.483,32.332,1746.616,150.176,5.304
2023-01-11 14:30:00+05:30,165.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,0.035,18.6,4501.843,59.557,746820.0,934.49,0.0,74.902,0.0,37.299,1429.876,205.989,0.0
2023-01-11 14:30:00+05:30,93.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/17429134-c3d7-da41-0057-388a28723913,1.304,22.252,36140.444,74.207,401312.5,931.553,8.58,55.155,0.0,38.775,2085.045,110.95,17.278
2023-01-11 14:30:00+05:30,103.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.091,27.41,306.335,71.431,0.0,913.088,0.687,94.053,3.268,30.709,2051.713,7.19,0.861
2023-01-11 14:30:00+05:30,125.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/169af06f-bfee-3513-56e5-b9ddd7b863f0,0.71,25.206,15650.148,82.964,785475.0,948.64,26.83,177.592,37.581,33.3,4367.602,79.507,152.907
2023-01-11 14:30:00+05:30,121.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a70a062d-1bc8-ba77-a530-af9b5d4f2145,0.05,27.653,2644.64,81.119,0.0,948.635,0.005,43.263,0.0,30.23,784.373,49.622,0.005
2023-01-11 14:30:00+05:30,102.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.12,21.616,8956.892,82.879,614507.143,949.738,0.074,23.015,1.978,33.659,452.929,76.3,0.074
2023-01-11 14:30:00+05:30,158.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,0.362,18.79,4129.62,73.165,490975.0,958.683,17.714,143.891,1.254,35.905,2100.286,49.15,77.5
2023-01-11 14:30:00+05:30,112.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,0.181,24.732,3033.089,97.723,298687.5,947.38,0.0,26.138,0.0,31.773,1355.68,209.712,0.0
2023-01-11 14:30:00+05:30,79.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c84ae0f-dcca-fd9b-1f09-bc0f0e092b63,0.006,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,557.614,138.618,0.0
2023-01-11 14:45:00+05:30,124.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2922b6ff-0271-cde4-9378-bd00f1a6ea3c,0.088,28.804,834.983,78.357,0.0,923.313,0.0,114.922,0.0,31.727,1393.337,0.0,0.0
2023-01-11 14:45:00+05:30,122.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a1198ebc-db62-1c31-28c6-09d51441f153,0.712,24.503,3259.187,84.065,600570.0,947.342,0.0,0.0,0.0,29.961,1073.323,100.446,0.0
2023-01-11 14:45:00+05:30,195.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,0.088,21.123,4807.01,75.519,137925.0,943.552,0.0,0.0,0.0,35.923,1144.618,166.985,0.0
2023-01-11 14:45:00+05:30,103.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,0.087,26.076,331.884,77.625,0.0,913.665,1.296,27.82,2.91,31.184,826.547,86.289,1.621
2023-01-11 14:45:00+05:30,102.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,0.156,21.707,8699.232,83.685,625577.143,949.507,0.074,15.445,6.543,34.182,513.287,105.01,0.074
2023-01-11 14:45:00+05:30,84.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/145bacfd-da11-d35f-ed80-ce7475d9bf3d,0.144,0.0,0.0,0.0,524571.429,0.0,0.0,30.99,0.0,0.0,939.718,103.729,0.0
2023-01-11 14:45:00+05:30,124.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,0.004,26.605,365.22,66.908,0.0,949.701,0.074,18.319,0.0,30.78,548.455,139.114,0.092
2023-01-11 14:45:00+05:30,103.0,CO,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/67ae0343-59e4-e88f-bc4a-f55e7789df44,0.271,26.551,2856.346,58.382,776250.0,948.94,4.706,22.788,11.937,31.896,1625.9,73.895,4.706
2023-01-11 14:45:00+05:30,222.0,NO2,ACTIVE,POOR,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b075ef08-a5cc-e920-6be3-f57e5b7731c5,0.0,19.26,46484.543,83.569,536400.0,947.402,0.0,0.0,8.86,35.426,90.292,208.652,0.0
2023-01-11 14:45:00+05:30,117.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/ae767590-445c-4079-14a6-6a954239d7c7,0.273,19.681,5055.659,84.246,0.0,947.387,0.247,11.008,0.0,38.069,881.65,175.204,0.308
2023-01-11 14:45:00+05:30,138.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/8011a665-ea2b-dd08-4c49-667bb2256545,0.504,21.009,20904.252,102.009,290892.857,946.8,0.0,59.72,0.0,33.825,1970.381,98.061,0.0
2023-01-11 14:45:00+05:30,112.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/6e5c898e-23ee-f77a-82f5-ebc4998f5f4a,0.192,26.364,2987.066,97.353,313219.444,947.183,0.0,58.852,4.525,31.713,1625.391,192.185,0.0
2023-01-11 14:45:00+05:30,115.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a841398a-4739-72ff-497a-a439364f459a,0.045,22.654,708.054,101.511,396450.0,948.1,2.522,28.963,5.101,30.807,1812.535,87.068,3.402
2023-01-11 14:45:00+05:30,121.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a70a062d-1bc8-ba77-a530-af9b5d4f2145,0.047,27.445,2465.212,79.669,0.0,948.323,0.004,29.218,0.0,30.384,710.472,80.6,0.004
2023-01-11 14:45:00+05:30,93.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/17429134-c3d7-da41-0057-388a28723913,1.308,21.489,42327.566,72.349,443193.75,930.235,11.671,35.724,10.141,39.3,2806.252,90.462,17.86
2023-01-11 14:45:00+05:30,117.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/0ede317b-62b5-86e2-de37-604271f37d73,0.112,22.693,1936.458,67.402,723407.143,947.437,0.012,73.014,13.955,34.725,1773.605,166.747,0.012
2023-01-11 14:45:00+05:30,117.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/10b6d0f8-ae93-6622-5d1b-76af4bebc11e,0.0,0.0,0.0,0.0,311207.143,0.0,0.005,0.0,0.076,0.0,1263.507,187.437,0.005
2023-01-11 14:45:00+05:30,158.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,0.34,18.266,3886.356,70.583,476925.0,958.347,14.706,110.328,0.0,36.683,1990.582,65.39,60.998
2023-01-11 14:45:00+05:30,124.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/7bd8af4f-99bf-2f69-996c-5fde241fb29a,0.029,21.489,497.272,78.501,331380.0,947.31,0.0,24.43,0.001,31.3,1150.267,0.0,0.0
2023-01-11 14:45:00+05:30,80.0,NO2,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/2a072b6c-ec0b-d307-bdc6-86a8b585f5df,0.0,26.383,742.855,102.008,52950.0,946.428,0.0,24.729,0.639,30.363,710.091,179.502,0.0
2023-01-11 14:45:00+05:30,118.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/db3d6ea0-a84a-b3d6-7ec9-71ae66736273,0.117,27.308,4029.783,64.376,768278.571,947.537,0.021,154.693,0.0,30.989,2228.933,29.245,0.026
2023-01-11 14:45:00+05:30,103.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c4ebd7e-00e2-3881-ca79-281a1ba5bc22,2.818,16.942,8492.298,68.204,224211.094,946.13,8.646,3.769,4.458,36.378,206.918,55.063,10.831
2023-01-11 14:45:00+05:30,165.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,0.034,17.032,4578.699,60.185,733125.0,934.703,0.0,74.931,0.886,37.54,1591.55,211.826,0.0
2023-01-11 14:45:00+05:30,158.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/21ece4ba-0dcf-843a-16e0-35e0082277dd,0.34,18.266,3886.356,70.583,476925.0,958.347,14.706,110.328,0.0,36.683,1990.582,65.39,60.998
2023-01-11 14:45:00+05:30,79.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/763f8470-1fca-6f8b-3a8b-ee883a0c5f06,0.05,21.299,1174.258,78.89,72075.0,945.433,0.195,26.289,0.0,35.704,692.343,70.453,0.243
2023-01-11 14:45:00+05:30,120.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c37c6979-6802-4a1c-c852-609b7706f5ba,0.155,25.992,4684.458,73.683,0.0,946.23,0.0,66.177,0.0,31.767,1266.752,206.163,0.0
2023-01-11 14:45:00+05:30,93.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/17429134-c3d7-da41-0057-388a28723913,1.308,21.489,42327.566,72.349,443193.75,930.235,11.671,35.724,10.141,39.3,2806.252,90.462,17.86
2023-01-11 14:45:00+05:30,78.0,NO2,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d3f2fcf3-24de-0fb6-7b74-0d7b3fa0467d,0.85,16.648,4172.633,69.907,767250.0,944.33,0.06,4.929,2.788,36.591,1498.996,52.79,0.06
2023-01-11 14:45:00+05:30,125.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/169af06f-bfee-3513-56e5-b9ddd7b863f0,0.705,24.534,20415.949,83.292,806724.375,948.429,19.584,116.097,25.288,33.316,3496.104,74.65,103.976
2023-01-11 14:45:00+05:30,125.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/c7b8f786-2f89-116f-d98d-8c54bfc7caaf,0.0,30.843,3421.56,64.508,762042.857,862.817,7.775,76.352,0.0,29.787,1567.314,37.638,8.098
2023-01-11 14:45:00+05:30,109.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02b868e6-59f7-9359-3ae3-6feaf0e6bd9f,0.342,24.078,3418.527,72.867,204300.0,936.674,0.297,68.129,5.902,29.993,1133.779,77.612,0.372
2023-01-11 14:45:00+05:30,109.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/64131670-4db5-8b9b-6a81-7ddc23f176fd,0.306,20.371,7267.984,72.918,591586.563,929.222,28.158,0.0,0.9,35.473,440.786,137.492,42.072
2023-01-11 14:45:00+05:30,130.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/12bd3b5b-a189-0d10-3a1f-20a0ba699d7f,0.086,27.489,3644.743,82.208,741750.0,943.592,1.048,55.713,0.0,30.148,832.415,179.874,1.311
2023-01-11 14:45:00+05:30,155.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/52e11fbe-2458-987f-b756-8c5cab1f051e,0.482,19.17,6983.203,70.114,460350.0,1693.83,0.0,0.0,3.413,36.169,555.162,117.106,0.0
2023-01-11 14:45:00+05:30,79.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3c84ae0f-dcca-fd9b-1f09-bc0f0e092b63,0.005,0.0,0.0,0.0,0.0,0.0,0.0,14.979,0.0,0.0,684.138,134.175,0.0
2023-01-11 14:45:00+05:30,119.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f36b4669-628b-ad93-9970-f9d424afbf75,0.151,21.158,2627.415,82.912,0.0,949.452,0.0,4.342,0.0,35.804,601.316,206.7,0.0
2023-01-11 14:45:00+05:30,180.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02f7e7ee-29d6-c1c1-4d98-8f74981d9683,0.051,20.335,11079.538,83.6,743745.833,1326.914,0.0,47.644,0.489,36.775,1608.496,156.419,0.0
2023-01-11 15:00:00+05:30,195.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/3d3a569a-1a89-c3b6-671c-5675e4132c32,0.081,20.496,5073.594,79.413,123480.0,943.402,0.0,0.0,0.0,36.213,1151.641,171.276,0.0
2023-01-11 15:00:00+05:30,93.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/17429134-c3d7-da41-0057-388a28723913,1.258,20.464,46047.562,71.822,424371.094,929.866,6.404,0.644,0.0,39.938,1578.955,82.768,13.248
2023-01-11 15:00:00+05:30,121.0,NO2,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/a70a062d-1bc8-ba77-a530-af9b5d4f2145,0.043,27.24,2362.261,82.385,0.0,948.006,0.004,128.599,0.0,30.481,1201.269,0.0,0.004
2023-01-11 15:00:00+05:30,117.0,O3,ACTIVE,MODERATE,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/10b6d0f8-ae93-6622-5d1b-76af4bebc11e,0.0,0.0,0.0,0.0,297385.714,0.0,0.004,0.0,0.751,0.0,827.644,169.054,0.004
2023-01-11 15:00:00+05:30,79.0,CO,ACTIVE,SATISFACTORY,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/763f8470-1fca-6f8b-3a8b-ee883a0c5f06,0.046,20.024,1152.02,78.388,74250.0,945.153,0.033,26.8,0.0,37.497,737.38,58.51,0.041
