,sensor_id,longitude,latitude,airqualityindex,relativehumidity,atmosphericpressure,co2,pm2p5,uv,o3,airtemperature,no2,co,pm10,illuminance,so2,ambientnoise
1,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/10b6d0f8-ae93-6622-5d1b-76af4bebc11e,73.836817,18.572774,98.73192915270464,75.1124193548387,0.9487390029325513,264.7743446244477,20.759165302782325,0.19959083469721767,0.005286415711947628,23.170834697217675,76.97446808510638,1.2487234042553192,39.29440261865794,5415.31170212766,2.429214402618658,76.33008183306056
19,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/390a5098-1616-60ca-955e-ce9b5d3ee5f9,73.938842,18.500945,106.49874895746456,66.85552462526766,0.8716919739696313,24.345059101654844,75.34146919431281,0.058123515439429924,10.973301662707838,23.754726840855106,61.13966745843229,2.214489311163895,146.62137767220904,843.9487173396674,1.3734441805225654,75.2255106888361
11,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/d824fa46-223b-f248-493e-80bb5bdeda68,73.952635,18.48664,93.0096859407103,64.61124568668048,0.9321161825726139,686.0816805266805,25.22530697190427,0.12585940674522553,10.557436001625355,23.72209670865502,66.08436001625356,1.688435595286469,42.69882568061763,1723.1716456724907,0.7871840715156441,78.10472978464038
4,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/978ed964-88ee-fbc8-2092-5e41065c6405,73.828573,18.541967,261.88270925110135,66.07478969957081,0.9356773080241584,120.20544883303411,205.101701170117,0.07748874887488749,12.445211521152116,23.08433843384339,56.66953195319532,1.8095859585958594,316.3712241224123,2159.5926552655264,0.16774977497749777,78.08623762376237
10,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/b075ef08-a5cc-e920-6be3-f57e5b7731c5,73.830386,18.520432,167.24188481675392,68.88910226385636,0.9379999999999997,220.67719551282053,98.17426282051282,0.3976465863453816,19.475775100401606,23.51855421686747,57.59115662650601,0.8970682730923694,126.27183132530119,6067.744112449799,0.6008835341365462,71.72824096385543
47,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/763f8470-1fca-6f8b-3a8b-ee883a0c5f06,73.766392,18.56857,151.65555555555557,68.74037288135594,0.9383904109589039,335.03455598455605,148.79289575289576,0.05131274131274131,20.773513513513514,22.716911196911195,14.207027027027026,1.118139534883721,216.09096899224807,600.6091085271318,1.2710505836575874,78.45354085603113
15,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f40c0b8e-248f-9f62-414e-7e2a7065d53e,73.932849,18.532871,100.60969840331165,65.83059176672384,0.9144253859348197,109.50218887908208,42.606204444444444,0.05970479704797049,60.19917896678967,23.240332103321037,43.61327490774909,2.0300645756457567,96.90448339483395,2343.582389298893,1.3231365313653136,60.16799815498155
16,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/169af06f-bfee-3513-56e5-b9ddd7b863f0,73.853826,18.51638,176.4085510688836,64.06765269461077,0.9370359281437123,4.974455089820359,72.2716646706587,0.07924550898203593,35.341113772455095,25.562742514970058,54.192338129496406,2.4862290167865706,115.95800359712231,478.1295983213429,0.0,76.2734892086331
26,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/05fbae93-d3f7-0bbe-dd5d-2c2b4180edc7,73.884363,18.541278,73.69116042197163,73.09149270482604,0.9399850355405908,532.0885644677661,26.395599700149923,0.01873170731707317,15.33921200750469,23.7685478424015,35.483404735062,1.452446448703495,46.55255918827508,797.634062382563,3.8974445697106344,80.63588124765126
29,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/57c0323e-4cf7-2b22-0e54-e9c043d235cb,73.868533,18.519513,349.2288961038961,65.40363665908352,0.9051868703282419,296.2503152421189,193.09432564185894,0.08139096522586935,33.0797692557686,23.800805979850505,75.29873578160546,1.313649658758531,291.9127006824829,111.6229866753331,5.151618459538512,75.060406239844
35,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/184ba502-22a8-ad15-a8f1-c966cd3aa7a7,73.872384,18.527615,311.01191827468784,68.98194410692588,0.9399999999999995,294.40209726443766,156.8891610942249,0.0021945288753799394,8.48512462006079,23.50469300911854,76.2774650455927,1.8280243161094225,234.00285106382978,59.93781155015198,1.8283647416413376,71.87829787234043
43,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/f36b4669-628b-ad93-9970-f9d424afbf75,73.88559,18.538425,300.1081081081081,65.69140186915888,0.9399999999999996,9.705981308411214,128.44271028037383,0.10906542056074767,5.843644859813084,24.23242990654206,111.28906542056075,1.8928037383177574,213.23925233644857,739.6930841121496,1.2681308411214955,79.7363551401869
0,datakaveri.org/04a15c9960ffda227e9546f3f46e629e1fe4132b/rs.iudx.org.in/pune-env-aqm/02f7e7ee-29d6-c1c1-4d98-8f74981d9683,73.903601,18.539217,131.29297820823246,67.60700729927007,1.7092944038929436,114.09233576642335,63.92978102189781,0.12279805352798054,88.08540145985403,23.599513381995138,11.354525547445256,2.1141119221411193,120.53090024330899,2397.509829683698,0.5181265206812652,82.11895377128954
